2025-02,경부선,1727,두정,701,2,"4,633","1,170","9,119","3,640","14,394","6,629","12,335","10,179","11,651","10,670","10,481","8,200","9,974","8,852","10,371","9,913","9,960","10,027","10,071","9,724","11,444","8,569","11,830","12,662","13,996","13,688","14,931","19,930","8,277","14,016","6,644","11,364","5,596","8,599","3,837","9,218","2,281","6,745",32,"1,919",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경부선,1728,천안,"1,237",4,"2,427",597,"5,270","2,719","8,593","4,959","8,460","9,970","12,794","10,577","10,358","9,512","12,027","11,550","11,085","13,115","11,281","11,915","13,642","11,877","12,462","11,840","12,844","11,957","13,109","16,636","11,887","14,957","8,351","10,296","6,818","7,596","5,112","5,889","2,975","4,663","1,909","2,609",25,"1,864",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경부선,1729,당정,14,0,"3,913",697,"10,204","2,890","22,230","8,795","18,991","14,101","11,008","5,365","7,575","3,925","7,663","4,268","8,846","4,593","7,761","4,986","6,719","5,240","7,173","6,329","7,256","8,174","9,885","11,494","12,679","18,931","5,016","15,533","3,784","10,070","3,147","8,535","2,347","8,536",952,"5,144",68,991,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경부선,1749,서동탄,0,0,"1,267",6,"5,625",637,"9,829","1,185","3,456","1,160","2,405",698,"1,868",626,"1,890",810,"1,573","1,003","1,503",934,"1,427","1,185","1,613","1,826","1,320","2,043","1,523","2,636","1,783","4,876",773,"5,444",677,"2,526",394,"1,694",334,"2,109",85,"1,382",12,"1,019",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경부선,1750,광명,1,0,15,"1,303","3,192","2,768","10,273","6,195","9,272","7,547","5,725","6,036","3,959","3,646","7,461","2,587","5,404","7,404","4,908",330,"3,350","7,786","6,274","3,618","7,432","4,895","9,260","6,770","10,058","11,486","7,579","6,487","2,730","4,183","6,903","2,774","2,384","3,991",993,93,0,0,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경인선,1801,개봉,"1,119",3,"15,944","4,875","34,788","11,564","84,070","12,294","78,604","20,756","45,913","18,359","33,051","15,167","30,506","18,911","31,983","21,916","29,119","24,141","25,482","26,031","25,326","33,395","28,278","42,592","27,371","57,496","27,152","83,977","17,141","65,709","13,869","39,403","10,807","34,279","7,949","27,608","3,095","15,922",58,"1,336",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경인선,1802,오류동,404,3,"11,033","1,293","16,163","3,630","42,652","4,868","41,588","10,007","25,276","10,065","19,010","7,580","17,864","8,630","18,205","10,790","16,438","12,575","13,833","13,307","13,802","16,756","13,616","19,726","13,439","24,191","12,173","39,659","7,281","34,811","5,707","21,326","4,564","17,624","3,277","15,635","1,302","9,888",50,"1,258",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경인선,1803,역곡,742,4,"26,047","2,288","40,988","8,040","102,274","11,102","95,938","24,115","55,049","20,833","37,596","17,815","34,006","18,647","35,121","24,582","33,249","25,998","28,203","28,574","27,501","35,844","29,275","50,234","30,099","63,947","29,430","103,095","18,732","81,516","15,146","46,153","12,672","42,921","9,726","35,258","4,089","23,059",250,"2,835",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경인선,1804,부천,"2,576",26,"34,187","3,418","38,496","9,574","88,653","14,457","88,190","33,518","53,687","35,040","41,187","35,540","42,086","36,515","45,366","46,494","45,268","49,919","45,595","46,440","48,923","51,646","50,410","58,396","48,984","78,741","52,437","101,269","33,370","82,339","26,940","50,911","23,978","44,209","19,406","35,364","9,117","24,123",650,"4,420",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경인선,1805,송내,"1,301",14,"14,540","6,665","35,793","12,941","95,481","23,739","78,406","65,358","43,882","36,322","32,635","20,387","34,524","19,262","33,712","22,563","30,438","24,292","28,600","24,850","29,780","28,001","33,045","37,048","41,726","53,670","66,717","83,103","26,272","73,093","19,707","43,682","16,102","36,990","12,081","30,223","5,780","19,242",538,"3,256",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경인선,1806,부평,"8,564",33,"19,620","3,308","33,605","8,144","77,828","16,250","69,210","30,589","42,685","34,895","35,235","31,735","37,629","38,502","40,174","44,864","41,117","50,039","41,887","52,854","47,092","50,748","51,078","60,008","54,725","75,333","50,585","108,125","37,003","85,462","34,614","48,389","32,492","40,549","28,384","31,370","15,570","20,915","2,680","6,390",0,2,0,0,0,0,2025-03-03 16:39:16
2025-02,경인선,1807,백운,122,24,"8,129",968,"13,747","2,157","25,970","3,266","23,783","7,748","14,293","5,668","11,786","5,243","11,336","6,576","11,490","7,255","10,239","7,834","9,181","8,682","8,310","10,361","8,901","13,111","8,562","17,235","7,822","23,172","4,537","21,940","3,477","12,234","3,088","11,508","2,035","9,091","1,032","6,010",119,"2,111",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경인선,1808,동암,341,6,"18,157","2,355","25,889","5,936","51,705","10,907","47,077","14,704","28,502","12,471","23,525","12,790","22,624","14,927","23,973","16,656","21,829","17,202","19,172","18,048","18,990","22,239","19,782","28,227","21,045","39,605","19,502","51,057","12,509","45,595","10,106","29,763","8,369","26,202","6,579","21,302","3,488","12,678",358,"3,930",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경인선,1809,주안,822,27,"12,640","2,526","26,240","6,293","53,684","14,118","46,447","22,468","31,505","16,847","25,264","15,120","26,981","15,543","29,502","17,534","26,587","18,336","24,485","19,873","25,750","22,065","27,995","27,277","31,570","34,338","29,348","51,691","18,225","50,883","15,550","29,610","14,863","26,032","11,322","22,655","6,115","15,783",651,"4,893",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경인선,1810,제물포,689,8,"6,547","1,570","15,512","4,821","33,508","8,841","27,036","21,011","17,013","12,072","14,457","8,457","14,898","7,959","14,930","10,026","14,315","10,885","12,835","10,476","13,112","12,365","15,618","15,688","17,888","19,222","20,014","28,945","7,869","25,257","6,100","14,870","5,193","13,677","3,375","12,607","1,262","8,401",75,"2,852",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경인선,1811,동인천,"1,396",11,"6,254","2,107","15,930","8,636","35,879","18,236","26,455","24,246","18,269","14,374","16,806","14,400","18,482","16,933","20,631","17,931","19,948","19,068","19,839","18,114","22,666","19,235","23,993","21,226","30,245","23,837","30,780","30,997","13,584","29,309","10,647","17,813","8,031","14,524","5,417","12,987","2,041","7,997",6,"2,891",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경인선,1812,인천,295,2,919,796,"3,055","2,454","4,862","5,453","4,254","8,091","2,969","4,522","3,337","5,459","3,839","6,722","4,958","7,715","6,206","6,892","8,405","6,168","9,475","4,685","10,280","4,318","12,117","3,535","12,072","3,013","4,971","2,514","4,021","2,061","2,407","1,624","1,348","1,317",409,995,12,845,0,5,0,0,0,0,2025-03-03 16:39:16
2025-02,경인선,1813,구일,227,3,"4,066","1,641","9,045","5,434","23,986","5,506","20,401","9,075","11,574","6,275","9,020","4,181","8,345","4,560","8,465","5,569","7,938","6,600","7,413","6,626","8,031","8,372","9,885","9,610","10,763","13,723","9,218","22,922","4,331","17,856","3,147","10,141","2,511","9,512","2,282","7,593",715,"5,113",21,408,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경인선,1814,소사,839,12,"11,442","1,925","12,077","5,009","24,573","5,415","22,683","7,624","15,578","6,763","12,635","6,594","11,664","6,570","12,625","7,970","11,569","9,261","10,011","8,727","10,071","10,429","10,957","12,587","10,350","15,745","9,017","21,147","5,526","17,281","3,920","11,692","2,933","10,028","1,946","8,884",826,"5,822",72,"1,623",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경인선,1815,부개,"1,728",10,"9,252","1,097","15,627","2,571","36,206","4,045","28,894","7,786","16,870","6,279","13,458","5,867","12,800","6,889","12,683","8,559","12,001","8,539","9,797","10,550","9,164","12,382","9,977","15,301","9,381","20,201","9,806","27,760","5,383","23,855","3,969","14,731","3,143","13,214","2,135","10,210","1,173","7,349",152,"1,654",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경인선,1816,간석,227,0,"4,940","1,148","10,181","2,534","18,146","3,249","16,632","7,737","9,838","4,549","8,594","4,847","8,429","5,030","8,947","5,873","8,547","6,700","7,696","7,104","7,127","7,748","7,611","10,064","8,242","12,430","8,692","16,831","4,179","15,209","3,442","9,668","2,837","7,636","2,037","6,785",996,"4,381",164,"1,665",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경인선,1817,도원,611,40,"1,861",669,"3,257","1,809","6,372","3,227","6,017","8,062","4,194","3,188","3,984","3,745","4,464","3,765","5,084","4,055","4,683","5,386","4,245","3,949","4,533","4,115","7,501","4,916","5,818","4,912","6,444","6,004","2,055","5,337","1,605","3,492","1,548","2,881",789,"2,475",335,"1,794",18,"1,016",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경인선,1821,온수(성공회대입구),120,1,"5,188","1,291","7,107","2,751","19,502","5,377","17,755","8,968","12,140","5,509","9,724","4,884","9,826","4,707","11,050","6,829","9,625","6,484","8,349","7,121","8,274","9,029","8,623","10,101","8,798","12,530","8,582","19,675","4,245","15,373","3,104","9,614","3,469","8,368","2,089","7,359","1,305","4,627",81,652,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경인선,1822,중동,860,24,"9,902","1,227","16,916","3,955","38,066","4,660","29,701","9,265","17,985","7,067","13,455","6,760","13,519","7,716","13,891","8,888","12,892","10,465","11,498","10,957","10,697","12,610","10,662","15,974","11,572","21,260","10,611","30,188","6,119","25,050","4,458","14,836","3,655","13,526","2,490","10,905","1,081","7,425",125,"1,695",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경인선,1823,도화,231,7,"3,820",569,"6,045","1,465","13,777","3,451","10,447","6,185","7,720","2,993","6,545","3,333","6,717","3,793","6,753","4,822","6,472","4,591","5,481","5,230","5,505","5,901","5,617","7,614","5,628","8,178","6,055","10,077","2,900","9,379","2,249","5,708","1,659","4,773","1,155","4,088",584,"3,203",48,"1,551",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1008,이촌(국립중앙박물관),56,7,"1,099",510,"3,050","2,306","7,909","3,900","9,284","7,901","7,468","4,644","6,265","3,684","6,112","3,922","6,142","3,872","6,811","4,314","6,215","4,431","7,204","5,092","7,610","5,339","8,786","6,170","8,863","8,020","4,599","6,077","3,877","4,184","3,325","3,850","1,801","3,393",473,"2,070",42,521,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1009,서빙고,52,1,885,462,"1,991","3,369","2,678","3,970","3,168","8,382","3,050","3,465","2,817","3,003","2,614","2,372","3,307","2,217","3,309","3,582","3,433","2,657","3,735","3,695","5,450","3,012","7,762","2,982","6,750","3,824","2,458","3,174","1,793","1,604","1,653","1,745",873,"1,283",265,853,23,212,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1010,한남,87,4,754,552,"1,409","4,229","2,489","10,045","2,569","13,633","2,703","11,247","3,092","5,961","4,244","4,223","4,622","4,517","3,928","4,945","5,494","3,908","6,930","3,733","7,455","4,094","13,409","5,083","12,613","5,213","6,196","3,359","4,735","1,821","4,572","1,811","3,627","1,107","1,317",694,81,263,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1011,옥수,0,0,1,10,3,45,26,14,155,216,37,18,30,199,19,162,11,70,20,18,11,15,16,13,362,68,343,45,58,59,295,13,29,20,50,8,17,6,7,0,0,0,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1012,응봉,110,0,"1,105",173,"2,638",934,"6,200","1,066","6,144","1,464","4,265","1,363","3,160","1,182","2,707","1,174","2,431","1,572","2,351","1,937","2,175","2,193","2,433","2,278","2,480","3,152","2,479","3,793","2,325","5,078","1,195","3,923",847,"2,673",629,"2,273",398,"1,682",188,"1,077",13,378,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1013,왕십리(성동구청),806,7,"4,785","1,345","7,217","5,725","23,987","10,709","39,164","18,415","24,926","15,958","15,480","17,390","16,899","21,115","21,393","23,232","24,176","23,436","25,353","24,067","28,183","26,745","30,952","30,714","33,726","42,817","33,165","61,375","26,129","43,341","25,871","25,724","28,195","20,836","24,351","18,390","10,726","9,522","1,088","3,337",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1014,청량리(서울시립대입구),"1,047",13,"4,015","1,545","6,333","11,431","25,360","13,238","38,923","19,032","26,628","27,579","32,136","26,865","28,454","36,464","29,431","32,248","31,024","32,690","33,071","36,687","35,774","33,800","35,601","37,916","34,261","37,826","34,790","50,007","28,186","35,290","23,761","20,063","17,179","18,471","9,142","11,554","5,482","6,322",157,"2,868",0,1,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1016,외대앞,360,18,"3,559","2,809","6,954","10,029","17,966","5,594","21,769","13,588","13,138","9,924","10,624","10,430","11,546","9,244","13,923","10,609","13,871","11,167","13,672","11,027","16,628","12,922","20,085","15,005","19,293","16,135","13,660","22,351","9,620","18,247","8,264","12,206","7,066","11,648","5,550","12,193","2,739","8,709",176,"2,183",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1017,신이문,"1,249",5,"7,093",999,"12,722","2,577","29,550","3,903","34,022","7,480","19,393","4,694","13,949","5,428","12,424","6,619","12,290","7,995","11,893","8,441","9,931","9,069","9,647","13,490","9,468","15,604","8,858","18,776","8,198","28,335","5,106","21,925","3,468","14,389","2,658","12,513","1,842","11,412",855,"6,821",90,"1,753",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1018,석계,"1,122",10,"4,559","1,343","9,411","3,694","18,156","4,100","20,783","7,041","13,962","5,547","12,146","5,940","11,796","7,311","11,930","7,992","11,489","9,523","10,436","10,367","9,889","14,285","10,452","18,262","9,717","21,185","8,864","30,613","6,568","21,284","5,299","14,936","5,162","12,556","3,866","10,518","2,254","6,396",111,"1,643",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1019,광운대,"1,913",8,"5,494",969,"12,900","2,683","28,348","4,375","25,946","10,339","14,404","7,533","11,030","7,202","10,598","7,291","11,512","8,741","10,822","9,580","10,074","9,783","10,750","11,598","11,247","13,374","11,024","16,183","9,800","25,039","5,706","19,421","4,902","12,807","5,826","10,728","3,709","9,427","1,636","7,896",105,"4,059",2,6,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1020,월계,919,1,"4,278","1,307","8,275","1,871","21,873","3,965","20,798","8,151","13,339","5,934","11,207","5,235","10,403","5,547","10,462","6,439","9,858","7,130","8,715","7,530","8,391","8,804","9,210","11,582","7,684","13,171","7,390","20,807","4,387","15,159","3,057","9,214","2,511","8,414","1,765","7,481",792,"4,504",63,"1,100",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1021,녹천,"1,301",35,"3,610",700,"7,149","1,162","18,656","2,659","15,857","4,181","8,572","2,176","6,978","2,854","6,243","2,867","7,421","3,669","5,768","4,044","4,737","4,810","5,044","5,593","5,097","7,024","5,297","8,056","4,263","13,583","2,917","10,473","1,587","6,585","1,650","6,032",927,"5,438",366,"2,999",23,757,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1022,창동,0,0,0,0,1,0,1,0,4,0,9,0,8,0,9,0,7,0,8,0,3,0,8,0,8,0,4,0,4,0,8,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1901,방학,334,4,"9,992","1,746","13,292","6,600","29,107","8,137","26,383","19,200","17,731","10,090","15,615","10,810","14,902","9,702","17,654","11,350","14,716","11,661","14,073","14,199","13,851","16,886","14,726","19,074","15,597","21,240","16,706","27,598","9,682","23,529","6,713","13,942","5,649","11,296","3,683","10,619","1,879","5,788",313,"2,024",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1902,도봉,166,3,"5,660","1,152","9,196","3,067","16,749","3,540","15,858","10,569","11,383","6,767","10,121","6,200","9,211","6,072","9,670","7,672","9,773","7,383","9,188","8,404","8,833","9,807","8,667","10,794","9,530","13,370","9,771","15,250","4,286","12,972","2,784","7,843","2,372","6,919","1,611","6,267",715,"3,228",150,"1,267",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1903,도봉산,198,4,"6,038",737,"8,261","1,938","18,613","3,002","19,073","5,024","12,715","8,067","11,206","10,270","11,153","11,009","13,068","12,093","15,861","10,044","17,454","9,058","17,718","8,984","16,334","8,816","13,411","8,425","10,373","9,423","6,098","7,781","3,967","5,181","2,752","4,545","1,807","3,877",948,"2,549",141,"1,024",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1904,망월사,333,6,"6,669",887,"11,493","2,878","24,588","4,164","22,091","9,542","14,809","9,318","12,516","7,693","12,492","8,932","13,300","9,752","12,795","9,523","10,761","9,764","10,732","12,064","10,006","15,149","9,875","17,209","8,543","22,641","5,131","21,017","3,806","12,419","3,253","10,851","2,462","9,030","1,130","5,541",257,"2,780",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1905,회룡,"1,486",8,"12,644","2,003","25,927","5,539","51,067","7,627","44,756","11,610","27,802","10,435","23,709","10,306","22,628","12,489","23,076","14,533","19,824","16,215","16,549","17,598","15,450","21,694","14,670","25,787","14,483","31,920","11,722","42,142","6,842","39,905","5,440","23,012","4,533","18,950","3,354","15,507","1,256","9,402",287,"4,414",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1906,의정부,"2,638",9,"9,107","2,207","27,367","6,339","43,425","10,821","42,443","33,311","26,057","33,284","22,561","25,659","24,964","27,671","27,702","30,949","29,881","34,805","30,834","31,838","33,828","29,367","36,113","33,648","38,180","37,912","41,350","51,354","24,509","48,469","23,500","27,900","15,998","22,775","12,540","19,345","6,676","13,371","1,092","7,280",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1907,가능,333,3,"7,060","1,133","10,312","2,925","21,346","5,908","19,153","9,791","11,042","6,506","10,668","5,496","9,823","6,346","10,507","7,206","8,743","7,614","7,882","7,161","7,945","9,034","8,729","10,747","10,133","12,709","8,072","17,893","4,625","17,682","4,183","10,649","3,127","8,180","2,201","7,742",975,"4,348",166,"1,908",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1908,녹양,315,1,"4,937",711,"6,767","1,773","14,245","3,988","12,472","6,408","8,182","4,096","7,347","3,078","7,432","4,237","7,597","4,801","6,764","5,053","5,460","5,015","5,960","6,189","6,228","6,937","6,439","8,969","6,921","12,145","2,975","11,564","2,270","7,594","1,743","5,732","1,239","6,137",519,"3,417",90,"1,110",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1909,양주,"1,900",17,"5,197","1,155","9,863","4,322","26,198","8,757","20,232","8,654","15,321","6,423","13,594","5,212","12,723","5,897","11,825","7,641","11,348","8,127","9,063","9,256","8,963","9,717","9,612","10,530","10,470","16,513","11,715","20,226","5,235","19,377","3,074","13,513","2,238","10,304","1,614","10,047",698,"4,913",90,"2,278",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1910,덕계,31,0,"5,442",495,"14,503","2,458","25,453","3,800","22,671","6,135","12,170","4,370","9,999","2,759","8,632","3,585","8,429","4,484","7,285","4,900","6,122","5,243","6,186","7,204","6,828","9,567","7,021","13,598","6,345","20,558","3,493","19,419","2,595","11,162","2,217","10,593","1,803","7,557",919,"5,769",167,"2,008",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1911,덕정,3,0,"4,131",847,"9,100","4,223","17,911","7,402","16,846","10,253","10,463","6,137","9,581","4,573","8,898","5,152","8,725","5,545","10,620","7,498","7,378","7,343","8,005","7,732","7,928","8,937","9,830","11,507","10,140","14,531","4,425","14,856","2,922","8,162","2,386","8,388","1,919","5,925",930,"4,187",237,"2,035",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1912,지행,56,0,"4,117",835,"8,810","2,102","17,013","4,431","17,405","9,322","12,558","5,959","11,555","5,661","10,173","6,420","10,471","6,587","9,636","7,897","8,848","10,089","8,273","10,964","8,501","11,450","9,166","15,336","9,645","17,274","6,407","15,757","4,839","11,582","4,462","8,731","2,933","8,376","1,877","4,745",221,"3,459",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1913,동두천중앙,17,0,"2,183",391,"3,979","1,345","6,770","2,790","6,774","7,924","5,287","3,435","5,260","3,732","4,853","3,979","5,977","3,718","4,938","4,133","4,567","4,958","4,652","4,617","4,520","4,538","4,780","5,516","5,461","5,790","2,201","4,678","1,536","3,837","1,259","2,907",718,"2,848",302,"1,570",22,987,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1914,보산,18,0,"1,326",356,"1,462","1,131","3,143","1,806","3,094","1,951","2,828","1,316","2,407","1,409","2,509","1,537","2,530","1,021","2,082","1,743","2,110","1,993","2,357","2,320","3,303","2,609","3,306","3,089","2,385","3,177","1,359","3,373",972,"2,850",683,"1,689",389,"1,533",166,"1,048",9,560,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1915,동두천,15,1,950,493,"2,036","1,523","3,395","4,107","3,653","2,765","3,193","1,823","3,088","1,625","3,252","1,727","2,868","2,609","3,076","2,165","2,566","2,560","2,888","2,425","3,046","2,575","2,808","3,263","3,102","3,333","1,434","2,582",857,"2,467",481,"1,716",360,"1,336",147,"1,510",13,598,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1916,소요산,108,0,339,270,351,459,"1,159",744,"1,782","1,349","1,618","2,106","1,996","3,881","2,405","5,624","3,475","6,465","5,615","5,242","6,243","4,591","6,797","2,980","5,022","2,253","2,751","1,668","1,706","1,389",511,"1,054",361,928,189,582,129,536,64,454,3,276,0,1,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1917,청산,0,0,54,2,120,141,579,188,494,163,239,108,287,131,271,186,250,184,218,174,223,170,230,169,312,252,320,215,175,233,59,269,68,100,23,80,6,94,12,74,0,33,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1918,전곡,5,0,425,10,976,308,"2,375",471,"4,211","1,282","2,835","1,110","2,762","1,125","2,493","1,398","2,401","1,776","2,235","1,822","1,971","1,861","1,915","1,734","2,040","2,282","1,732","2,746","1,707","3,130","1,033","2,887",904,"1,492",518,"1,167",308,"1,078",241,830,7,670,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,경원선,1919,연천,3,0,138,5,581,153,988,448,"3,292","2,153","2,210","1,135","1,478","1,766","1,486","2,500","2,170","2,463","2,402","2,209","2,710","1,757","2,354","1,546","2,068","1,546","1,436","1,660","1,522","1,653",469,"1,488",366,876,135,526,130,411,55,349,1,237,0,8,0,0,0,0,2025-03-03 16:39:16
2025-02,안산선,1751,산본,582,4,"8,961","1,532","22,556","6,000","50,222","13,185","47,764","26,884","24,847","20,589","21,621","19,269","21,551","20,135","23,425","22,897","23,072","24,428","22,717","24,350","25,575","26,616","26,582","30,810","25,666","36,094","29,880","61,483","18,717","50,549","16,253","28,451","15,288","23,391","11,711","17,598","4,425","11,509",571,"3,767",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,안산선,1752,대야미,6,1,"2,767",758,"7,398","2,467","15,942","4,026","17,034","6,753","10,756","3,288","7,884","3,615","6,983","4,028","7,325","4,582","7,613","4,602","6,556","5,307","6,540","6,862","6,959","8,429","7,613","9,753","8,878","15,026","4,186","11,367","3,095","8,110","2,015","6,421","1,398","6,753",840,"3,777",103,"1,038",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,안산선,1753,반월,3,0,"3,648",785,"7,973","2,031","15,679","3,330","14,083","4,412","8,846","3,171","7,181","2,877","6,765","3,732","6,901","4,315","6,151","4,701","5,429","4,801","5,183","6,395","5,352","8,206","6,120","8,544","6,558","14,137","3,032","10,933","2,325","7,789","1,511","6,245","1,197","6,091",477,"3,172",101,797,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,안산선,1754,상록수,471,8,"12,669","1,973","27,424","7,368","58,541","8,927","52,431","14,663","30,571","12,165","22,984","10,109","21,038","11,053","21,509","12,836","21,034","14,704","16,595","16,447","16,433","19,523","17,596","24,740","18,178","36,803","17,752","57,250","11,914","45,886","9,350","32,887","7,335","28,099","4,906","21,814","2,290","15,007",350,"4,290",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,안산선,1755,한대앞,116,2,"7,191",923,"15,533","3,702","28,509","6,887","23,218","13,101","16,372","11,471","13,066","8,728","12,734","8,495","13,106","9,512","12,038","10,190","11,636","11,305","11,751","12,529","12,273","15,577","14,859","21,028","14,653","29,087","8,190","23,373","6,720","15,172","6,207","13,738","4,524","10,910","1,795","7,457",191,"2,409",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,안산선,1756,중앙,170,21,"9,515","1,179","27,798","9,325","51,063","13,896","41,070","33,471","23,902","29,933","21,940","20,628","25,094","20,768","29,248","24,384","25,675","27,894","25,698","27,359","27,067","27,695","30,971","30,778","33,280","43,129","36,032","64,286","22,952","50,140","22,206","33,138","23,067","26,778","19,002","21,933","8,136","16,919",910,"5,458",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,안산선,1757,고잔,208,1,"4,898",789,"14,597","4,786","25,318","11,763","19,938","25,736","13,306","14,179","12,072","10,473","12,740","9,316","12,015","10,224","11,751","11,758","12,280","11,317","13,916","11,496","14,770","11,124","19,398","15,702","22,342","21,969","8,369","17,684","6,280","11,530","6,174","9,750","3,958","7,987","1,746","6,832",125,"2,673",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,안산선,1758,초지,279,2,"3,754",247,"11,047","4,194","19,956","8,390","14,967","8,827","8,580","4,911","6,644","3,500","6,620","3,486","7,718","4,163","6,084","4,401","4,999","4,815","5,382","5,684","5,908","6,815","7,844","10,226","9,463","15,652","4,387","14,016","3,198","9,624","2,537","8,249","1,424","6,373",557,"5,075",54,"2,012",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,안산선,1759,안산,"1,630",9,"9,073","1,335","11,299","13,709","20,049","35,493","20,749","26,818","17,630","13,557","14,679","11,631","14,369","12,888","15,572","14,119","16,617","14,019","16,440","15,366","17,645","15,150","20,805","16,519","38,454","22,283","39,660","22,821","18,159","18,580","14,381","14,122","8,773","12,214","3,716","9,095","1,190","5,865",128,"2,185",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,안산선,1760,신길온천,36,0,"2,570",110,"4,217","1,519","7,196","3,497","5,440","2,092","3,930","1,322","3,175","1,196","2,739","1,376","2,882","1,729","2,486","1,674","2,280","2,066","2,568","2,470","3,353","2,995","4,368","4,279","3,629","6,245","1,872","5,049","1,037","3,415",683,"3,107",433,"2,323",149,"1,747",25,543,0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,안산선,1761,정왕,255,7,"7,096",833,"10,805","10,990","18,825","21,377","16,592","21,203","14,014","12,590","11,710","8,964","11,842","9,299","11,798","10,811","11,622","10,290","11,165","10,320","12,560","11,234","13,922","11,754","21,110","15,883","25,216","21,035","10,944","15,904","9,036","12,633","5,560","11,418","3,683","9,174","1,142","6,305",70,"2,095",0,0,0,0,0,0,2025-03-03 16:39:16
2025-02,안산선,1762,오이도,167,1,"4,881",490,"12,499","5,315","26,716","9,827","19,931","9,509","12,405","6,658","10,576","6,324","10,297","8,328","11,827","9,812","10,818","9,619","9,660","10,126","10,137","10,939","11,768","12,435","14,864","15,961","14,414","22,863","8,086","19,120","6,225","12,443","4,706","10,796","3,449","9,561","1,110","6,512",16,"3,107",0,0,0,0,0,0,2025-03-03 16:39:16
